City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Caucaia,BR,2022-05-31 16:58:45,-3.7361,-38.6531,87.75,69,40,16.11
275,Miles City,US,2022-05-31 16:58:46,46.4083,-105.8406,55.54,40,100,20.15
276,Ponta Delgada,PT,2022-05-31 16:58:46,37.7333,-25.6667,63.5,82,20,21.85
277,Gold Coast,AU,2022-05-31 16:53:53,-28.0,153.4333,60.01,79,99,9.22
278,Fort-Shevchenko,KZ,2022-05-31 16:58:47,44.5086,50.263,77.77,38,0,5.28
279,Sambava,MG,2022-05-31 16:58:47,-14.2667,50.1667,73.2,69,4,14.07
280,La Ronge,CA,2022-05-31 16:59:48,55.1001,-105.2842,52.02,37,20,19.57
281,Baykit,RU,2022-05-31 16:59:48,61.67,96.37,44.71,89,97,9.31
282,Pevek,RU,2022-05-31 16:59:48,69.7008,170.3133,31.95,95,100,1.25
283,Bathsheba,BB,2022-05-31 16:59:49,13.2167,-59.5167,88.41,62,40,17.27
284,Sungaipenuh,ID,2022-05-31 16:59:49,-2.0833,101.3833,64.13,97,96,1.34
285,Vanavara,RU,2022-05-31 16:59:49,60.34,102.2797,44.38,92,94,7.83
286,Kruisfontein,ZA,2022-05-31 16:59:50,-34.0033,24.7314,56.88,69,23,16.11
287,Dicabisagan,PH,2022-05-31 16:59:50,17.0818,122.4157,79.74,80,74,4.63
288,Takoradi,GH,2022-05-31 16:59:50,4.8845,-1.7554,81.68,76,37,9.48
289,Rochegda,RU,2022-05-31 16:59:51,62.8,43.25,63.97,63,80,2.39
290,Bani Walid,LY,2022-05-31 16:59:51,31.7566,13.9942,96.75,14,15,23.22
291,Conselheiro Lafaiete,BR,2022-05-31 16:59:51,-20.6603,-43.7861,78.66,42,85,1.5
292,Avera,US,2022-05-31 16:59:52,33.194,-82.5271,86.56,48,0,5.64
293,Champerico,GT,2022-05-31 16:59:52,14.3,-91.9167,79.34,83,100,5.3
294,Tarko-Sale,RU,2022-05-31 16:59:52,64.9225,77.785,48.74,52,88,12.75
295,Sao Joao Da Barra,BR,2022-05-31 16:59:53,-21.6403,-41.0511,82.49,60,92,9.19
296,Montepuez,MZ,2022-05-31 16:59:53,-13.1256,38.9997,66.02,76,8,4.79
297,Kodiak,US,2022-05-31 16:59:53,57.79,-152.4072,45.52,89,100,7.9
298,Gawler,AU,2022-05-31 16:59:53,-34.6,138.7333,51.51,83,93,9.86
299,Aktau,KZ,2022-05-31 16:59:54,43.65,51.2,81.18,30,0,6.64
300,Russell,US,2022-05-31 16:57:17,32.3502,-85.1999,87.91,43,42,4.41
301,Esso,RU,2022-05-31 16:59:54,55.9333,158.7,37.24,99,100,3.31
302,Chokurdakh,RU,2022-05-31 16:59:55,70.6333,147.9167,40.35,76,100,13.73
303,Bobo Dioulasso,BF,2022-05-31 16:55:08,11.1771,-4.2979,89.94,45,69,5.26
304,Glenwood Springs,US,2022-05-31 16:56:29,39.5505,-107.3248,57.4,72,40,5.75
305,Gat,IL,2022-05-31 16:57:05,31.61,34.7642,79.39,45,0,7.87
306,Cabo San Lucas,MX,2022-05-31 16:59:55,22.8909,-109.9124,86.61,61,2,5.99
307,Richards Bay,ZA,2022-05-31 16:56:22,-28.783,32.0377,65.52,50,2,15.99
308,Maceio,BR,2022-05-31 16:59:56,-9.6658,-35.7353,83.64,74,75,12.66
309,Minab,IR,2022-05-31 16:59:56,27.1467,57.0801,88.12,48,0,2.3
310,Vila Velha,BR,2022-05-31 16:59:56,-20.3297,-40.2925,82.35,65,0,9.22
311,Necochea,AR,2022-05-31 16:59:57,-38.5473,-58.7368,48.2,57,27,16.15
312,Itarema,BR,2022-05-31 16:59:57,-2.9248,-39.9167,84.25,69,50,13.15
313,Metu,ET,2022-05-31 16:59:57,8.3,35.5833,59.56,95,97,2.08
314,Vao,NC,2022-05-31 16:59:58,-22.6667,167.4833,76.15,84,28,7.9
315,Bereda,ES,2022-05-31 16:59:58,43.2686,-7.5406,65.41,99,96,3.09
316,Bubaque,GW,2022-05-31 16:59:58,11.2833,-15.8333,79.93,72,41,10.51
317,Kushiro,JP,2022-05-31 16:59:59,42.975,144.3747,47.03,99,100,9.91
318,San Ramon,US,2022-05-31 16:59:59,37.7799,-121.978,72.81,47,2,3.0
319,Beloretsk,RU,2022-05-31 16:59:59,53.9631,58.3981,47.44,94,51,2.8
320,Upington,ZA,2022-05-31 17:00:00,-28.4478,21.2561,53.98,28,0,4.61
321,Akyab,MM,2022-05-31 17:00:00,20.15,92.9,82.38,78,20,0.58
322,Dakoro,NE,2022-05-31 17:00:01,14.5106,6.765,103.68,4,0,7.83
323,Umm Lajj,SA,2022-05-31 17:00:01,25.0213,37.2685,82.81,68,0,5.64
324,Qinhuangdao,CN,2022-05-31 17:00:02,39.9317,119.5883,64.17,57,55,8.77
325,Constitucion,CL,2022-05-31 17:00:03,-35.3333,-72.4167,51.58,47,0,5.66
326,Santona,ES,2022-05-31 17:00:04,43.4439,-3.4576,75.51,74,87,8.25
327,Belaya Gora,RU,2022-05-31 17:01:05,68.5333,146.4167,51.71,68,100,2.75
328,Khvastovichi,RU,2022-05-31 17:01:05,53.4694,35.0941,61.99,95,35,4.41
329,Arman,RU,2022-05-31 17:01:06,59.7,150.1667,39.74,85,100,3.71
330,Carnarvon,AU,2022-05-31 17:01:06,-24.8667,113.6333,59.49,70,0,18.66
331,Bowen,AU,2022-05-31 17:01:07,-20.0167,148.2333,65.03,45,69,9.06
332,Mount Gambier,AU,2022-05-31 17:01:07,-37.8333,140.7667,46.29,69,98,13.2
333,Buala,SB,2022-05-31 17:01:08,-8.145,159.5921,80.02,79,27,3.27
334,General Roca,AR,2022-05-31 17:01:08,-39.0333,-67.5833,46.62,36,0,3.78
335,Estelle,US,2022-05-31 17:00:29,29.8458,-90.1067,91.0,60,12,13.0
336,Goure,NE,2022-05-31 17:01:09,13.9835,10.2704,103.01,5,0,11.21
337,Plastun,RU,2022-05-31 17:01:09,44.7561,136.2939,45.07,95,98,2.08
338,Kilrush,IE,2022-05-31 17:01:09,52.6397,-9.4833,56.95,71,23,14.7
339,Ambulu,ID,2022-05-31 17:01:10,-8.345,113.6058,76.53,90,100,2.55
340,Dickinson,US,2022-05-31 17:01:10,29.4608,-95.0513,92.01,69,13,7.0
341,Presidencia Roque Saenz Pena,AR,2022-05-31 17:01:11,-26.7852,-60.4388,60.35,32,5,6.85
342,Saint-Pierre,RE,2022-05-31 17:01:11,-21.3393,55.4781,71.91,73,0,4.61
343,Along,IN,2022-05-31 17:01:11,28.1667,94.7667,73.44,97,24,1.52
344,Tessalit,ML,2022-05-31 17:01:12,20.1986,1.0114,102.45,14,38,10.78
345,Fortuna,US,2022-05-31 17:01:12,40.5982,-124.1573,61.93,76,20,9.22
346,Kanniyakumari,IN,2022-05-31 17:01:12,8.0833,77.5667,80.08,82,97,21.61
347,Tsabong,BW,2022-05-31 17:01:13,-26.0217,22.401,58.44,18,0,7.78
348,Krasnoborsk,RU,2022-05-31 17:01:13,61.5598,45.934,61.54,76,90,2.55
349,Waipawa,NZ,2022-05-31 17:01:13,-41.4122,175.5153,52.43,93,100,11.7
350,Burgeo,CA,2022-05-31 17:01:13,47.6167,-57.6152,48.88,68,96,18.23
351,Santiago Del Estero,AR,2022-05-31 17:01:14,-27.7951,-64.2615,58.32,32,98,10.29
352,Panjab,AF,2022-05-31 17:01:14,34.388,67.0233,53.1,41,91,5.68
353,Puerto Del Rosario,ES,2022-05-31 17:01:14,28.5004,-13.8627,82.15,44,20,14.97
354,Tunduma,TZ,2022-05-31 17:01:15,-9.3,32.7667,56.61,81,25,7.2
355,Bandarbeyla,SO,2022-05-31 17:01:15,9.4942,50.8122,81.46,75,59,27.87
356,Maniwaki,CA,2022-05-31 17:00:10,46.3834,-75.966,75.69,57,80,5.26
357,Aguimes,ES,2022-05-31 17:01:16,27.9054,-15.4461,72.23,64,40,9.22
358,Sao Raimundo Das Mangabeiras,BR,2022-05-31 17:01:16,-7.0219,-45.4811,88.84,45,51,7.0
359,Santa Vitoria Do Palmar,BR,2022-05-31 17:01:16,-33.5189,-53.3681,52.25,42,5,7.18
360,Reykjavik,IS,2022-05-31 17:01:17,64.1355,-21.8954,52.81,92,100,2.82
361,Lasa,IT,2022-05-31 17:01:17,46.6166,10.7002,64.36,88,77,5.06
362,Liwale,TZ,2022-05-31 17:01:17,-9.7667,37.9333,70.45,71,96,4.38
363,Ahipara,NZ,2022-05-31 17:01:18,-35.1667,173.1667,63.32,87,16,15.37
364,Dingle,PH,2022-05-31 17:01:18,10.9995,122.6711,76.19,91,99,2.26
365,Praia,CV,2022-05-31 17:01:18,14.9215,-23.5087,81.14,65,40,20.71
366,Sibu,MY,2022-05-31 17:01:18,2.3,111.8167,75.9,93,6,0.94
367,Nabire,ID,2022-05-31 17:01:19,-3.3667,135.4833,76.46,88,100,1.34
368,Nokaneng,BW,2022-05-31 17:01:19,-19.6667,22.2667,65.53,19,0,10.16
369,Klaksvik,FO,2022-05-31 17:01:20,62.2266,-6.589,52.72,88,7,7.34
370,San Quintin,MX,2022-05-31 17:01:20,30.4833,-115.95,65.71,67,40,13.18
371,Jibuti,DJ,2022-05-31 17:01:20,11.5,42.5,88.88,38,61,9.93
372,Mayo,US,2022-05-31 17:01:21,38.8876,-76.5119,96.37,58,0,4.0
373,Huron,US,2022-05-31 17:01:21,41.1501,-82.5499,86.68,52,9,14.14
374,Quthing,LS,2022-05-31 17:01:21,-30.4,27.7003,41.04,44,21,3.53
375,Montalban,FR,2022-05-31 17:01:55,44.0167,1.35,81.39,47,23,5.59
376,Ayan,RU,2022-05-31 17:02:22,56.45,138.1667,35.62,97,100,16.73
377,Merritt Island,US,2022-05-31 17:02:22,28.5392,-80.672,88.09,63,40,11.5
378,Abu Samrah,SY,2022-05-31 17:02:22,35.3029,37.1841,84.56,22,0,14.45
379,Mount Isa,AU,2022-05-31 17:02:23,-20.7333,139.5,58.77,51,80,5.75
380,Matagami,CA,2022-05-31 17:02:23,49.7502,-77.6328,60.06,42,100,13.58
381,Gibsons,CA,2022-05-31 17:02:18,49.3997,-123.5027,63.05,80,100,4.5
382,Rolla,US,2022-05-31 17:02:24,37.9514,-91.7713,84.22,57,75,14.97
383,Asau,RO,2022-05-31 17:02:24,46.4333,26.4,72.52,89,97,3.62
384,Rio Gallegos,AR,2022-05-31 17:02:24,-51.6226,-69.2181,41.9,78,100,12.97
385,Mancora,PE,2022-05-31 17:02:25,-4.1078,-81.0475,77.9,58,39,8.75
386,Fomboni,KM,2022-05-31 17:02:25,-12.28,43.7425,79.99,66,17,11.34
387,Ishigaki,JP,2022-05-31 17:02:25,24.3448,124.1572,81.72,86,100,16.82
388,Paso De Los Toros,UY,2022-05-31 17:02:26,-32.8167,-56.5167,50.67,53,33,3.6
389,Tucurui,BR,2022-05-31 17:02:26,-3.7661,-49.6725,87.82,58,64,4.23
390,Forfar,GB,2022-05-31 17:02:26,56.6431,-2.8903,53.76,80,89,10.67
391,Ekhabi,RU,2022-05-31 17:02:27,53.5102,142.9671,34.56,97,100,14.36
392,Isangel,VU,2022-05-31 17:02:27,-19.55,169.2667,76.8,89,85,5.59
393,Chute-Aux-Outardes,CA,2022-05-31 17:02:27,49.1168,-68.399,53.33,48,27,5.53
394,Mitsamiouli,KM,2022-05-31 17:02:28,-11.3847,43.2844,79.05,68,5,7.72
395,Mareeba,AU,2022-05-31 17:02:28,-17.0,145.4333,64.44,97,94,1.63
396,Nampula,MZ,2022-05-31 17:02:28,-15.1165,39.2666,65.64,83,83,3.56
397,Kamenka,RU,2022-05-31 17:02:29,51.3223,42.7678,62.6,84,69,10.51
398,Katsuura,JP,2022-05-31 17:02:29,35.1333,140.3,66.34,92,98,7.87
399,Nouadhibou,MR,2022-05-31 17:02:29,20.931,-17.0347,68.59,81,83,22.64
400,Berezovyy,RU,2022-05-31 17:02:30,51.6667,135.7,46.29,99,100,4.14
401,Qui Nhon,VN,2022-05-31 17:02:30,13.7667,109.2333,80.35,88,25,4.38
402,Prince Rupert,CA,2022-05-31 17:02:30,54.3161,-130.3201,55.26,80,59,3.71
403,Acandi,CO,2022-05-31 17:02:31,8.5063,-77.2778,80.83,81,100,2.53
404,Rocha,UY,2022-05-31 17:02:31,-34.4833,-54.3333,51.01,50,23,10.51
405,Byron Bay,AU,2022-05-31 17:02:31,-28.65,153.6167,55.54,69,50,11.5
406,Bac Lieu,VN,2022-05-31 17:02:32,9.285,105.7244,80.92,85,74,6.85
407,Camacha,PT,2022-05-31 17:02:32,33.0833,-16.3333,67.42,64,40,23.02
408,Linxia,CN,2022-05-31 17:02:32,35.6003,103.2064,60.15,43,34,2.84
409,Porto Walter,BR,2022-05-31 17:02:33,-8.2686,-72.7439,80.26,88,89,3.44
410,Razam,IN,2022-05-31 17:02:33,18.4667,83.6667,90.25,51,90,4.38
411,Port Hedland,AU,2022-05-31 17:02:34,-20.3167,118.5667,57.25,100,100,13.8
412,Zheleznodorozhnyy,RU,2022-05-31 17:02:34,55.7503,38.0042,62.15,95,97,6.17
413,Darab,IR,2022-05-31 17:02:34,28.7519,54.5444,84.38,5,96,19.06
414,Ostrovnoy,RU,2022-05-31 17:02:35,68.0531,39.5131,40.55,86,35,3.31
415,Mastic Beach,US,2022-05-31 17:02:35,40.7668,-72.8521,93.04,43,0,13.8
416,Hambantota,LK,2022-05-31 17:02:35,6.1241,81.1185,78.49,84,100,26.71
417,Honningsvag,NO,2022-05-31 17:02:36,70.9821,25.9704,49.75,76,90,6.91
418,Namtsy,RU,2022-05-31 17:02:36,62.7161,129.6658,49.01,98,98,5.86
419,Westport,US,2022-05-31 17:03:37,41.1415,-73.3579,93.43,46,0,10.36
420,Kolo,PL,2022-05-31 17:03:37,52.2002,18.6387,60.19,63,99,5.08
421,Jimo,CN,2022-05-31 17:03:37,36.3897,120.4622,70.54,51,59,12.35
422,Taylorville,US,2022-05-31 17:03:38,39.5489,-89.2945,85.98,48,75,17.27
423,Polessk,RU,2022-05-31 17:03:38,54.862,21.1028,57.25,81,28,1.95
424,Shenjiamen,CN,2022-05-31 17:03:38,29.9576,122.298,67.33,98,100,13.71
425,Moindou,NC,2022-05-31 17:03:38,-21.6924,165.677,75.79,83,65,3.06
426,Stornoway,GB,2022-05-31 17:03:39,58.2093,-6.3865,55.04,79,20,13.8
427,Karaton,ID,2022-05-31 17:03:39,-6.3424,106.1045,73.67,93,81,3.83
428,Tecoanapa,MX,2022-05-31 17:03:39,16.5167,-98.75,85.37,59,99,8.19
429,Newport,GB,2022-05-31 17:00:03,51.5877,-2.9984,62.69,52,85,13.24
430,Trelew,AR,2022-05-31 17:03:40,-43.249,-65.3051,47.57,54,98,14.43
431,Asfi,MA,2022-05-31 17:01:54,32.2994,-9.2372,69.48,75,0,11.79
432,Ibague,CO,2022-05-31 17:03:40,4.4389,-75.2322,75.99,75,37,6.22
433,Lubu,CN,2022-05-31 17:03:41,23.1742,112.2809,77.31,96,98,2.24
434,Merauke,ID,2022-05-31 17:03:41,-8.4667,140.3333,76.23,89,100,10.85
435,Lufilufi,WS,2022-05-31 17:03:41,-13.8745,-171.5986,82.04,73,72,16.22
436,Puerto Carreno,CO,2022-05-31 16:59:11,6.189,-67.4859,85.98,70,40,3.44
437,Camopi,GF,2022-05-31 17:03:42,3.1655,-52.3158,72.72,99,100,3.0
438,Dali,CN,2022-05-31 17:03:42,25.7,100.1833,64.33,84,60,4.83
439,Aswan,EG,2022-05-31 17:03:42,24.0934,32.907,98.28,6,0,7.43
440,Anloga,GH,2022-05-31 17:03:43,5.7947,0.8973,82.29,74,72,14.07
441,Puerto Escondido,MX,2022-05-31 17:03:43,15.85,-97.0667,83.23,57,100,5.75
442,Malang,ID,2022-05-31 17:01:27,-7.9797,112.6304,71.62,95,99,1.12
443,Marsh Harbour,BS,2022-05-31 17:03:43,26.5412,-77.0636,74.93,84,100,17.83
444,Emba,KZ,2022-05-31 17:03:44,48.8264,58.1442,65.3,40,85,12.55
445,Knysna,ZA,2022-05-31 17:03:44,-34.0363,23.0471,56.48,74,8,6.4
446,Coahuayana,MX,2022-05-31 17:03:44,18.7333,-103.6833,87.76,47,80,6.6
447,Kutum,SD,2022-05-31 17:03:45,14.2,24.6667,89.28,9,87,7.4
448,Kati,ML,2022-05-31 17:03:45,12.7441,-8.0726,98.01,21,67,7.29
449,Hasaki,JP,2022-05-31 17:03:45,35.7333,140.8333,64.8,88,99,8.68
450,Maragogi,BR,2022-05-31 17:03:46,-9.0122,-35.2225,81.61,73,22,7.81
451,Leningradskiy,RU,2022-05-31 17:03:46,69.3833,178.4167,35.69,96,100,3.8
452,Doha,QA,2022-05-31 16:59:09,25.2867,51.5333,85.98,51,0,6.91
453,Te Anau,NZ,2022-05-31 17:03:46,-45.4167,167.7167,47.57,95,87,2.98
454,Lagoa,PT,2022-05-31 17:03:47,39.05,-27.9833,60.49,80,61,20.33
455,Yeppoon,AU,2022-05-31 17:03:47,-23.1333,150.7333,60.58,63,73,7.11
456,Zyryanka,RU,2022-05-31 17:03:47,65.75,150.85,54.88,66,100,17.09
457,Biak,ID,2022-05-31 17:03:48,-0.9131,122.8766,76.82,86,41,1.61
458,Nemuro,JP,2022-05-31 17:03:48,43.3236,145.575,45.01,98,100,14.16
459,Warragul,AU,2022-05-31 17:00:33,-38.1667,145.9333,42.94,88,100,10.0
460,Tilichiki,RU,2022-05-31 17:03:48,60.4667,166.1,34.05,90,17,0.56
461,Poykovskiy,RU,2022-05-31 17:03:49,61.2333,73.3333,55.69,47,0,8.95
462,Kisangani,CD,2022-05-31 17:03:49,0.5167,25.2,79.38,63,79,0.67
463,Opuwo,NA,2022-05-31 17:03:50,-18.0607,13.84,68.9,22,2,10.42
464,Semnan,IR,2022-05-31 17:03:50,35.5729,53.3971,74.73,34,85,12.64
465,Mandurah,AU,2022-05-31 17:03:50,-32.55,115.7,54.5,70,55,8.79
466,Boali,CF,2022-05-31 17:04:51,4.8005,18.1275,81.7,62,41,3.0
467,Babushkin,RU,2022-05-31 17:04:51,51.7122,105.8647,49.44,88,94,8.41
468,Auxerre,FR,2022-05-31 17:04:51,47.8,3.5667,70.63,58,92,6.87
469,Dubai,AE,2022-05-31 17:02:01,25.2582,55.3047,83.46,62,0,2.89
470,Charagua,BO,2022-05-31 17:04:52,-19.8,-63.2167,53.17,80,100,4.21
471,Nerang,AU,2022-05-31 17:04:52,-27.9833,153.3333,59.59,76,97,6.89
472,Kamakhyanagar,IN,2022-05-31 17:04:52,20.9333,85.55,87.87,59,88,5.64
473,Paamiut,GL,2022-05-31 17:04:53,61.994,-49.6678,36.3,80,99,3.71
474,Moron,AR,2022-05-31 17:04:53,-34.6534,-58.6198,53.8,47,1,4.16
475,Aracati,BR,2022-05-31 17:00:10,-4.5617,-37.7697,85.33,63,31,10.89
476,Valleyview,CA,2022-05-31 17:04:53,55.0667,-117.2859,56.77,48,7,2.46
477,Saint-Denis,FR,2022-05-31 17:04:54,48.9167,2.3333,72.16,45,0,13.8
478,Princeton,US,2022-05-31 17:00:36,25.5384,-80.4089,86.02,73,100,4.0
479,Baherden,TM,2022-05-31 17:04:54,38.4362,57.4316,85.3,18,0,7.02
480,Morton,US,2022-05-31 17:04:55,46.7722,-101.2615,53.78,74,100,20.94
481,Longonjo,AO,2022-05-31 17:04:55,-12.9067,15.2533,63.97,39,0,4.92
482,Bolama,GW,2022-05-31 17:04:55,11.5833,-15.4667,82.22,67,66,13.4
483,Ginir,ET,2022-05-31 17:02:25,7.1333,40.7,61.61,62,21,4.97
484,Bosaso,SO,2022-05-31 17:04:56,11.2842,49.1816,89.15,49,24,3.98
485,Wencheng,CN,2022-05-31 17:04:56,33.0559,113.7978,76.12,52,100,8.05
486,Agirish,RU,2022-05-31 17:04:56,61.9247,63.0231,49.55,52,30,2.98
487,Tahe,CN,2022-05-31 17:04:57,52.3333,124.7333,46.62,97,100,2.55
488,Aykhal,RU,2022-05-31 17:04:57,66.0,111.5,48.54,51,67,7.07
489,Ust-Kuyga,RU,2022-05-31 17:04:57,70.0167,135.6,34.84,99,100,4.54
490,Khor,RU,2022-05-31 17:04:58,47.8861,134.9464,48.07,96,100,7.02
491,Cairns,AU,2022-05-31 17:04:58,-16.9167,145.7667,69.06,97,97,0.0
492,Launceston,AU,2022-05-31 17:02:26,-41.45,147.1667,44.8,89,40,3.0
493,Pelym,RU,2022-05-31 17:04:58,61.0108,61.9978,49.69,58,33,5.41
494,Palmer,US,2022-05-31 17:04:59,42.1584,-72.3287,92.25,49,85,3.0
495,Koungou,YT,2022-05-31 17:04:59,-12.7336,45.2042,76.71,78,0,10.36
496,Buin,CL,2022-05-31 17:04:59,-33.7333,-70.75,55.74,31,0,4.94
497,Hovd,MN,2022-05-31 17:05:00,48.0056,91.6419,65.07,40,75,3.4
498,Isla Mujeres,MX,2022-05-31 17:05:00,21.2311,-86.731,80.65,82,100,19.08
499,Tabou,CI,2022-05-31 17:05:00,4.423,-7.3528,81.52,74,30,7.92
500,Riacho De Santana,BR,2022-05-31 17:05:01,-13.6092,-42.9389,92.05,23,3,7.49
501,Kifri,IQ,2022-05-31 17:05:01,34.6959,44.9661,97.38,11,0,14.18
502,Khani,GE,2022-05-31 17:05:01,41.9563,42.9566,67.57,87,97,7.47
503,Vitim,RU,2022-05-31 17:05:02,59.4511,112.5578,47.66,87,59,4.21
504,Fiche,ET,2022-05-31 17:05:02,9.8,38.7333,62.67,33,83,5.84
505,Uthal,PK,2022-05-31 17:05:03,25.8072,66.6219,84.4,70,0,10.07
506,Soe,ID,2022-05-31 17:05:04,-9.8607,124.284,65.84,95,100,3.02
507,Lhokseumawe,ID,2022-05-31 17:05:04,5.1801,97.1507,77.9,85,85,6.42
508,Chicama,PE,2022-05-31 17:05:05,-7.8447,-79.1469,63.14,62,90,8.75
509,Awbari,LY,2022-05-31 17:05:05,26.5921,12.7805,97.97,10,88,13.91
510,Codrington,AU,2022-05-31 17:05:05,-38.2667,141.9667,48.61,64,99,23.8
511,Reims,FR,2022-05-31 17:05:06,49.1667,4.0833,68.74,37,75,9.22
512,Hualmay,PE,2022-05-31 17:05:06,-11.0964,-77.6139,66.65,71,71,7.54
513,Kushima,JP,2022-05-31 17:06:06,31.4583,131.2333,66.27,91,87,1.05
514,Beloha,MG,2022-05-31 17:06:07,-25.1667,45.05,64.81,81,0,5.21
515,Bontang,ID,2022-05-31 17:06:07,0.1333,117.5,81.21,80,7,6.4
516,Narok,KE,2022-05-31 17:06:07,-1.0783,35.8601,58.91,85,45,5.26
517,Rosetta,EG,2022-05-31 17:06:08,31.4044,30.4164,72.43,78,0,10.96
518,Husavik,IS,2022-05-31 17:06:08,66.0449,-17.3389,47.21,83,64,7.81
519,Skelleftea,SE,2022-05-31 17:06:08,64.7507,20.9528,57.56,67,0,10.36
520,Chernihiv,UA,2022-05-31 17:06:09,51.0,32.0,58.77,80,54,10.27
521,Kilimatinde,TZ,2022-05-31 17:06:09,-5.85,34.95,73.06,51,97,4.16
522,Ust-Nera,RU,2022-05-31 17:06:09,64.5667,143.2,47.62,84,100,5.03
523,Komsomolskiy,UZ,2022-05-31 17:06:10,40.4272,71.7189,71.02,29,0,4.05
524,Minuri,PH,2022-05-31 17:06:10,16.535,121.8574,76.37,85,99,3.27
525,Port Hardy,CA,2022-05-31 17:06:10,50.6996,-127.4199,50.18,93,75,5.75
526,Atasu,KZ,2022-05-31 17:06:11,48.6814,71.6433,61.83,43,79,6.13
527,Phuthaditjhaba,ZA,2022-05-31 17:06:11,-28.5242,28.8158,41.88,39,6,4.9
528,Lenggries,DE,2022-05-31 17:02:00,47.6833,11.5667,63.25,97,98,1.48
529,Sarangani,PH,2022-05-31 17:06:12,5.4033,125.4636,82.51,78,74,4.09
530,Coihaique,CL,2022-05-31 17:06:12,-45.5752,-72.0662,27.21,100,100,5.75
531,Kalmunai,LK,2022-05-31 17:06:12,7.4167,81.8167,80.37,73,100,7.11
532,Agadir,MA,2022-05-31 17:06:13,30.4202,-9.5982,79.25,43,1,8.5
533,Terra Santa,BR,2022-05-31 17:06:13,-2.1042,-56.4869,85.03,72,64,4.25
534,Mehamn,NO,2022-05-31 17:06:13,71.0357,27.8492,49.95,66,0,11.5
535,San Isidro,PE,2022-05-31 17:06:14,-12.1167,-77.05,69.51,82,0,10.36
536,Sorong,ID,2022-05-31 17:06:14,-0.8833,131.25,80.15,82,100,3.51
537,Sioux Lookout,CA,2022-05-31 17:06:14,50.1001,-91.917,53.24,91,100,16.82
538,Yinchuan,CN,2022-05-31 17:06:15,38.4681,106.2731,68.67,23,2,6.35
539,Forecariah,GN,2022-05-31 17:06:15,9.4306,-13.0881,84.7,68,91,6.58
540,Penzance,GB,2022-05-31 17:06:15,50.1186,-5.5371,58.32,67,20,10.36
541,Kailua,US,2022-05-31 17:06:16,21.4022,-157.7394,76.64,78,40,10.36
542,Bonthe,SL,2022-05-31 17:06:16,7.5264,-12.505,83.12,72,76,8.99
543,Hafizabad,PK,2022-05-31 17:06:16,32.0679,73.6854,91.4,22,12,7.05
544,Challans,FR,2022-05-31 17:06:17,46.8436,-1.8749,70.0,45,58,11.61
545,Yar-Sale,RU,2022-05-31 17:06:17,66.8333,70.8333,47.17,48,99,18.28
546,Yaan,NG,2022-05-31 17:06:17,7.3833,8.5667,84.61,62,82,5.79
547,Vilhena,BR,2022-05-31 17:06:18,-12.7406,-60.1458,89.44,30,13,4.12
548,Katherine,AU,2022-05-31 17:06:18,-14.4667,132.2667,80.92,61,100,0.0
549,Flin Flon,CA,2022-05-31 17:06:18,54.7682,-101.865,42.55,71,100,15.55
